session,flight,N,lead_time_ms,error_mm,status,reason
2026_07_21_gym,flight_97,19,899.20,367.6044,ok,
2026_07_21_gym,flight_97,20,882.55,304.5180,ok,
2026_07_21_gym,flight_97,21,865.89,268.7774,ok,
2026_07_21_gym,flight_97,22,849.24,260.4116,ok,
2026_07_21_gym,flight_97,23,832.59,225.4121,ok,
2026_07_21_gym,flight_97,24,815.94,240.4688,ok,
2026_07_21_gym,flight_97,25,799.29,233.4474,ok,
2026_07_21_gym,flight_97,26,782.64,205.6566,ok,
2026_07_21_gym,flight_97,27,765.98,177.0895,ok,
2026_07_21_gym,flight_97,28,749.33,174.7420,ok,
2026_07_21_gym,flight_97,29,732.68,169.2247,ok,
2026_07_21_gym,flight_97,30,716.03,169.0819,ok,
2026_07_21_gym,flight_97,31,699.38,202.2947,ok,
2026_07_21_gym,flight_97,32,682.73,185.3153,ok,
2026_07_21_gym,flight_97,33,666.07,197.4203,ok,
2026_07_21_gym,flight_97,34,649.42,182.5967,ok,
2026_07_21_gym,flight_97,35,632.77,160.9925,ok,
2026_07_21_gym,flight_97,36,616.12,140.6780,ok,
2026_07_21_gym,flight_97,37,599.47,127.7958,ok,
2026_07_21_gym,flight_97,38,582.81,117.0015,ok,
2026_07_21_gym,flight_97,39,566.16,110.3545,ok,
2026_07_21_gym,flight_97,40,549.51,106.7489,ok,
2026_07_21_gym,flight_97,41,532.86,96.8568,ok,
2026_07_21_gym,flight_97,42,516.21,86.4644,ok,
2026_07_21_gym,flight_97,43,499.56,81.8247,ok,
2026_07_21_gym,flight_97,44,482.90,88.0229,ok,
2026_07_21_gym,flight_97,45,466.25,87.1837,ok,
2026_07_21_gym,flight_97,46,449.60,82.4303,ok,
2026_07_21_gym,flight_97,47,432.95,80.0527,ok,
2026_07_21_gym,flight_97,48,416.30,73.5771,ok,
2026_07_21_gym,flight_97,49,399.64,71.7517,ok,
2026_07_21_gym,flight_97,50,366.34,72.4330,ok,
2026_07_21_gym,flight_97,51,349.69,78.3292,ok,
2026_07_21_gym,flight_97,52,333.04,67.8365,ok,
2026_07_21_gym,flight_97,53,316.39,54.7992,ok,
2026_07_21_gym,flight_97,54,299.73,48.4803,ok,
2026_07_21_gym,flight_97,55,283.08,40.0650,ok,
2026_07_21_gym,flight_97,56,266.43,42.0836,ok,
2026_07_21_gym,flight_97,57,249.78,41.0688,ok,
2026_07_21_gym,flight_97,58,233.13,42.4847,ok,
2026_07_21_gym,flight_97,59,216.47,49.3528,ok,
2026_07_21_gym,flight_97,60,199.82,47.4042,ok,
2026_07_21_gym,flight_97,61,183.17,36.7299,ok,
2026_07_21_gym,flight_97,62,166.52,30.6499,ok,
2026_07_21_gym,flight_97,63,149.87,29.9440,ok,
2026_07_21_gym,flight_97,64,133.22,30.2214,ok,
2026_07_21_gym,flight_97,65,116.56,31.0870,ok,
2026_07_21_gym,flight_97,66,99.91,31.8642,ok,
2026_07_21_gym,flight_97,67,66.61,34.5350,ok,
2026_07_21_gym,flight_97,68,49.96,33.3414,ok,
2026_07_21_gym,flight_97,69,16.65,33.7242,ok,
2026_07_21_gym,flight_98,3,1298.84,1432.9018,ok,
2026_07_21_gym,flight_98,4,1282.19,3107.2916,ok,
2026_07_21_gym,flight_98,5,1265.54,975.4712,ok,
2026_07_21_gym,flight_98,6,1248.89,626.9586,ok,
2026_07_21_gym,flight_98,7,1232.23,291.7096,ok,
2026_07_21_gym,flight_98,8,1215.58,340.2985,ok,
2026_07_21_gym,flight_98,9,1198.93,261.5391,ok,
2026_07_21_gym,flight_98,10,1165.63,183.7657,ok,
2026_07_21_gym,flight_98,11,1148.98,195.6180,ok,
2026_07_21_gym,flight_98,12,1132.32,163.6870,ok,
2026_07_21_gym,flight_98,13,1115.67,82.5187,ok,
2026_07_21_gym,flight_98,14,1099.02,239.2878,ok,
2026_07_21_gym,flight_98,15,1082.37,27.7586,ok,
2026_07_21_gym,flight_98,16,1065.72,31.1634,ok,
2026_07_21_gym,flight_98,17,1049.07,53.3808,ok,
2026_07_21_gym,flight_98,18,1032.41,42.7753,ok,
2026_07_21_gym,flight_98,19,1015.76,55.7786,ok,
2026_07_21_gym,flight_98,20,999.11,56.2939,ok,
2026_07_21_gym,flight_98,21,982.46,53.0434,ok,
2026_07_21_gym,flight_98,22,965.81,160.4138,ok,
2026_07_21_gym,flight_98,23,949.15,142.7372,ok,
2026_07_21_gym,flight_98,24,932.50,135.9431,ok,
2026_07_21_gym,flight_98,25,915.85,120.5011,ok,
2026_07_21_gym,flight_98,26,899.20,174.0233,ok,
2026_07_21_gym,flight_98,27,882.55,199.1545,ok,
2026_07_21_gym,flight_98,28,865.90,173.9433,ok,
2026_07_21_gym,flight_98,29,849.24,172.6233,ok,
2026_07_21_gym,flight_98,30,815.94,183.4171,ok,
2026_07_21_gym,flight_98,31,799.29,187.5680,ok,
2026_07_21_gym,flight_98,32,782.64,166.3247,ok,
2026_07_21_gym,flight_98,33,765.98,151.2215,ok,
2026_07_21_gym,flight_98,34,749.33,146.7977,ok,
2026_07_21_gym,flight_98,35,732.68,162.1189,ok,
2026_07_21_gym,flight_98,36,716.03,164.0211,ok,
2026_07_21_gym,flight_98,37,699.38,149.1739,ok,
2026_07_21_gym,flight_98,38,682.73,140.6218,ok,
2026_07_21_gym,flight_98,39,666.07,137.8612,ok,
2026_07_21_gym,flight_98,40,649.42,123.8388,ok,
2026_07_21_gym,flight_98,41,632.77,115.2061,ok,
2026_07_21_gym,flight_98,42,616.12,112.4843,ok,
2026_07_21_gym,flight_98,43,582.81,114.1615,ok,
2026_07_21_gym,flight_98,44,566.16,107.2609,ok,
2026_07_21_gym,flight_98,45,549.51,113.8704,ok,
2026_07_21_gym,flight_98,46,532.86,111.8353,ok,
2026_07_21_gym,flight_98,47,516.21,113.1675,ok,
2026_07_21_gym,flight_98,48,499.55,116.7503,ok,
2026_07_21_gym,flight_98,49,482.90,120.1895,ok,
2026_07_21_gym,flight_98,50,466.25,118.9429,ok,
2026_07_21_gym,flight_98,51,449.60,122.1488,ok,
2026_07_21_gym,flight_98,52,432.95,119.9141,ok,
2026_07_21_gym,flight_98,53,416.30,118.9396,ok,
2026_07_21_gym,flight_98,54,399.64,122.3033,ok,
2026_07_21_gym,flight_98,55,382.99,122.5040,ok,
2026_07_21_gym,flight_98,56,366.34,121.9029,ok,
2026_07_21_gym,flight_98,57,349.69,121.4887,ok,
2026_07_21_gym,flight_98,58,333.04,121.4923,ok,
2026_07_21_gym,flight_98,59,316.39,121.9461,ok,
2026_07_21_gym,flight_98,60,299.73,129.2446,ok,
2026_07_21_gym,flight_98,61,283.08,126.7125,ok,
2026_07_21_gym,flight_98,62,266.43,121.7294,ok,
2026_07_21_gym,flight_98,63,249.78,119.7714,ok,
2026_07_21_gym,flight_98,64,233.13,114.9461,ok,
2026_07_21_gym,flight_98,65,216.47,121.2942,ok,
2026_07_21_gym,flight_98,66,199.82,120.6341,ok,
2026_07_21_gym,flight_98,67,183.17,116.5704,ok,
2026_07_21_gym,flight_98,68,166.52,110.4668,ok,
2026_07_21_gym,flight_98,69,149.87,108.9923,ok,
2026_07_21_gym,flight_98,70,133.21,107.2267,ok,
2026_07_21_gym,flight_98,71,116.56,105.1942,ok,
2026_07_21_gym,flight_98,72,99.91,97.0802,ok,
2026_07_21_gym,flight_98,73,83.26,97.7616,ok,
2026_07_21_gym,flight_98,74,66.61,96.3904,ok,
2026_07_21_gym,flight_98,75,49.96,99.7204,ok,
2026_07_21_gym,flight_98,76,33.30,99.1740,ok,
2026_07_21_gym,flight_98,77,16.65,93.7978,ok,
2026_07_21_gym,flight_99,3,1282.19,1218.2157,ok,
2026_07_21_gym,flight_99,4,1265.54,1673.6572,ok,
2026_07_21_gym,flight_99,5,1248.89,1379.4866,ok,
2026_07_21_gym,flight_99,6,1232.24,1094.5972,ok,
2026_07_21_gym,flight_99,7,1215.59,1322.3387,ok,
2026_07_21_gym,flight_99,8,1198.93,676.9554,ok,
2026_07_21_gym,flight_99,9,1182.28,545.2292,ok,
2026_07_21_gym,flight_99,10,1165.63,960.0828,ok,
2026_07_21_gym,flight_99,11,1148.98,399.4193,ok,
2026_07_21_gym,flight_99,12,1132.33,409.3581,ok,
2026_07_21_gym,flight_99,13,1115.67,573.5877,ok,
2026_07_21_gym,flight_99,14,1099.02,404.7957,ok,
2026_07_21_gym,flight_99,15,1082.37,286.1539,ok,
2026_07_21_gym,flight_99,16,1065.72,218.1821,ok,
2026_07_21_gym,flight_99,17,1049.07,223.3695,ok,
2026_07_21_gym,flight_99,18,1032.41,177.9835,ok,
2026_07_21_gym,flight_99,19,1015.76,115.4920,ok,
2026_07_21_gym,flight_99,20,999.11,126.6145,ok,
2026_07_21_gym,flight_99,21,982.46,101.7925,ok,
2026_07_21_gym,flight_99,22,965.81,94.8570,ok,
2026_07_21_gym,flight_99,23,949.16,165.7454,ok,
2026_07_21_gym,flight_99,24,932.50,142.9210,ok,
2026_07_21_gym,flight_99,25,915.85,133.4208,ok,
2026_07_21_gym,flight_99,26,899.20,111.5616,ok,
2026_07_21_gym,flight_99,27,882.55,81.0124,ok,
2026_07_21_gym,flight_99,28,865.90,50.5270,ok,
2026_07_21_gym,flight_99,29,849.25,41.8189,ok,
2026_07_21_gym,flight_99,30,832.59,32.7535,ok,
2026_07_21_gym,flight_99,31,815.94,36.7919,ok,
2026_07_21_gym,flight_99,32,799.29,78.2453,ok,
2026_07_21_gym,flight_99,33,782.64,68.7366,ok,
2026_07_21_gym,flight_99,34,765.99,58.8694,ok,
2026_07_21_gym,flight_99,35,749.33,74.0818,ok,
2026_07_21_gym,flight_99,36,732.68,71.3912,ok,
2026_07_21_gym,flight_99,37,716.03,135.5179,ok,
2026_07_21_gym,flight_99,38,699.38,239.3028,ok,
2026_07_21_gym,flight_99,39,682.73,240.6979,ok,
2026_07_21_gym,flight_99,40,666.07,228.1361,ok,
2026_07_21_gym,flight_99,41,649.42,197.4398,ok,
2026_07_21_gym,flight_99,42,632.77,178.3960,ok,
2026_07_21_gym,flight_99,43,616.12,169.9419,ok,
2026_07_21_gym,flight_99,44,599.47,171.9585,ok,
2026_07_21_gym,flight_99,45,582.81,174.2102,ok,
2026_07_21_gym,flight_99,46,566.16,158.4929,ok,
2026_07_21_gym,flight_99,47,549.51,146.4212,ok,
2026_07_21_gym,flight_99,48,532.86,144.0567,ok,
2026_07_21_gym,flight_99,49,516.21,143.7936,ok,
2026_07_21_gym,flight_99,50,499.56,137.6986,ok,
2026_07_21_gym,flight_99,51,482.90,127.9486,ok,
2026_07_21_gym,flight_99,52,466.25,119.2067,ok,
2026_07_21_gym,flight_99,53,449.60,116.0986,ok,
2026_07_21_gym,flight_99,54,432.95,110.5963,ok,
2026_07_21_gym,flight_99,55,416.30,109.0233,ok,
2026_07_21_gym,flight_99,56,399.65,108.5659,ok,
2026_07_21_gym,flight_99,57,382.99,126.9871,ok,
2026_07_21_gym,flight_99,58,366.34,114.5533,ok,
2026_07_21_gym,flight_99,59,349.69,105.0432,ok,
2026_07_21_gym,flight_99,60,333.04,98.0653,ok,
2026_07_21_gym,flight_99,61,316.39,99.8339,ok,
2026_07_21_gym,flight_99,62,299.73,99.6571,ok,
2026_07_21_gym,flight_99,63,283.08,99.5235,ok,
2026_07_21_gym,flight_99,64,266.43,100.6587,ok,
2026_07_21_gym,flight_99,65,249.78,93.1869,ok,
2026_07_21_gym,flight_99,66,233.13,82.6224,ok,
2026_07_21_gym,flight_99,67,216.47,76.6715,ok,
2026_07_21_gym,flight_99,68,199.82,71.0325,ok,
2026_07_21_gym,flight_99,69,183.17,75.9415,ok,
2026_07_21_gym,flight_99,70,166.52,66.0315,ok,
2026_07_21_gym,flight_99,71,149.87,66.0822,ok,
2026_07_21_gym,flight_99,72,133.22,61.3448,ok,
2026_07_21_gym,flight_99,73,116.56,55.3309,ok,
2026_07_21_gym,flight_99,74,99.91,47.0152,ok,
2026_07_21_gym,flight_99,75,83.26,57.9210,ok,
2026_07_21_gym,flight_99,76,66.61,70.8942,ok,
2026_07_21_gym,flight_99,77,49.96,66.6835,ok,
2026_07_21_gym,flight_99,78,33.30,59.0562,ok,
2026_07_21_gym,flight_99,79,16.65,57.8077,ok,
2026_07_21_gym,flight_100,3,1365.45,1837.1739,ok,
2026_07_21_gym,flight_100,4,1348.80,4586.1890,ok,
2026_07_21_gym,flight_100,5,1332.15,2681.1118,ok,
2026_07_21_gym,flight_100,6,1315.50,1123.6419,ok,
2026_07_21_gym,flight_100,7,1298.85,1253.1458,ok,
2026_07_21_gym,flight_100,8,1282.19,835.2565,ok,
2026_07_21_gym,flight_100,9,1265.54,535.5535,ok,
2026_07_21_gym,flight_100,10,1248.89,677.8412,ok,
2026_07_21_gym,flight_100,11,1232.24,476.4146,ok,
2026_07_21_gym,flight_100,12,1215.59,535.0366,ok,
2026_07_21_gym,flight_100,13,1198.93,312.8444,ok,
2026_07_21_gym,flight_100,14,1182.28,290.5325,ok,
2026_07_21_gym,flight_100,15,1165.63,305.6231,ok,
2026_07_21_gym,flight_100,16,1148.98,289.7140,ok,
2026_07_21_gym,flight_100,17,1132.33,290.4528,ok,
2026_07_21_gym,flight_100,18,1115.67,380.0659,ok,
2026_07_21_gym,flight_100,19,1099.02,240.0391,ok,
2026_07_21_gym,flight_100,20,1082.37,226.5636,ok,
2026_07_21_gym,flight_100,21,1065.72,216.1081,ok,
2026_07_21_gym,flight_100,22,1049.07,214.1585,ok,
2026_07_21_gym,flight_100,23,1032.41,208.2815,ok,
2026_07_21_gym,flight_100,24,1015.76,200.3425,ok,
2026_07_21_gym,flight_100,25,999.11,200.5301,ok,
2026_07_21_gym,flight_100,26,982.46,198.3169,ok,
2026_07_21_gym,flight_100,27,965.81,178.8091,ok,
2026_07_21_gym,flight_100,28,949.16,193.5382,ok,
2026_07_21_gym,flight_100,29,932.50,183.9927,ok,
2026_07_21_gym,flight_100,30,915.85,251.2818,ok,
2026_07_21_gym,flight_100,31,899.20,243.0469,ok,
2026_07_21_gym,flight_100,32,882.55,211.8637,ok,
2026_07_21_gym,flight_100,33,865.90,183.1185,ok,
2026_07_21_gym,flight_100,34,849.25,170.9285,ok,
2026_07_21_gym,flight_100,35,832.59,158.4727,ok,
2026_07_21_gym,flight_100,36,815.94,155.2102,ok,
2026_07_21_gym,flight_100,37,799.29,170.7494,ok,
2026_07_21_gym,flight_100,38,782.64,159.0732,ok,
2026_07_21_gym,flight_100,39,765.99,147.9521,ok,
2026_07_21_gym,flight_100,40,749.33,137.4978,ok,
2026_07_21_gym,flight_100,41,732.68,131.6304,ok,
2026_07_21_gym,flight_100,42,716.03,129.0887,ok,
2026_07_21_gym,flight_100,43,699.38,126.2216,ok,
2026_07_21_gym,flight_100,44,682.73,122.5635,ok,
2026_07_21_gym,flight_100,45,666.07,124.6552,ok,
2026_07_21_gym,flight_100,46,649.42,118.3217,ok,
2026_07_21_gym,flight_100,47,632.77,111.9080,ok,
2026_07_21_gym,flight_100,48,616.12,102.3157,ok,
2026_07_21_gym,flight_100,49,599.47,97.3034,ok,
2026_07_21_gym,flight_100,50,582.81,92.4153,ok,
2026_07_21_gym,flight_100,51,566.16,90.3443,ok,
2026_07_21_gym,flight_100,52,549.51,86.7087,ok,
2026_07_21_gym,flight_100,53,532.86,84.8189,ok,
2026_07_21_gym,flight_100,54,516.21,85.0465,ok,
2026_07_21_gym,flight_100,55,499.55,82.7579,ok,
2026_07_21_gym,flight_100,56,482.90,80.1500,ok,
2026_07_21_gym,flight_100,57,466.25,76.2634,ok,
2026_07_21_gym,flight_100,58,449.60,75.3377,ok,
2026_07_21_gym,flight_100,59,432.95,74.3366,ok,
2026_07_21_gym,flight_100,60,416.30,73.2578,ok,
2026_07_21_gym,flight_100,61,399.64,72.2688,ok,
2026_07_21_gym,flight_100,62,382.99,71.6165,ok,
2026_07_21_gym,flight_100,63,366.34,70.6736,ok,
2026_07_21_gym,flight_100,64,349.69,72.3458,ok,
2026_07_21_gym,flight_100,65,333.04,69.5335,ok,
2026_07_21_gym,flight_100,66,316.39,64.9417,ok,
2026_07_21_gym,flight_100,67,299.73,64.8026,ok,
2026_07_21_gym,flight_100,68,283.08,65.3205,ok,
2026_07_21_gym,flight_100,69,266.43,63.4218,ok,
2026_07_21_gym,flight_100,70,249.78,62.1097,ok,
2026_07_21_gym,flight_100,71,233.13,59.7877,ok,
2026_07_21_gym,flight_100,72,216.47,58.6937,ok,
2026_07_21_gym,flight_100,73,199.82,57.1030,ok,
2026_07_21_gym,flight_100,74,183.17,55.9944,ok,
2026_07_21_gym,flight_100,75,166.52,54.7296,ok,
2026_07_21_gym,flight_100,76,149.87,54.0270,ok,
2026_07_21_gym,flight_100,77,133.21,53.1654,ok,
2026_07_21_gym,flight_100,78,116.56,53.5530,ok,
2026_07_21_gym,flight_100,79,99.91,54.6105,ok,
2026_07_21_gym,flight_100,80,83.26,59.0110,ok,
2026_07_21_gym,flight_100,81,66.61,56.6689,ok,
2026_07_21_gym,flight_100,82,49.96,52.1394,ok,
2026_07_21_gym,flight_101,3,1148.98,126.6594,ok,
2026_07_21_gym,flight_101,4,1132.33,4300.9184,ok,
2026_07_21_gym,flight_101,5,1115.68,986.9398,ok,
2026_07_21_gym,flight_101,6,1099.02,447.3176,ok,
2026_07_21_gym,flight_101,7,1082.37,508.7804,ok,
2026_07_21_gym,flight_101,8,1065.72,900.0016,ok,
2026_07_21_gym,flight_101,9,1049.07,994.5388,ok,
2026_07_21_gym,flight_101,10,1032.42,1401.0759,ok,
2026_07_21_gym,flight_101,11,999.11,1356.2970,ok,
2026_07_21_gym,flight_101,12,982.46,750.5186,ok,
2026_07_21_gym,flight_101,13,965.81,645.5881,ok,
2026_07_21_gym,flight_101,14,949.16,945.7016,ok,
2026_07_21_gym,flight_101,15,932.50,856.3946,ok,
2026_07_21_gym,flight_101,16,915.85,760.5795,ok,
2026_07_21_gym,flight_101,17,899.20,641.4682,ok,
2026_07_21_gym,flight_101,18,882.55,523.5555,ok,
2026_07_21_gym,flight_101,19,865.90,440.2980,ok,
2026_07_21_gym,flight_101,20,849.24,356.2704,ok,
2026_07_21_gym,flight_101,21,832.59,282.4274,ok,
2026_07_21_gym,flight_101,22,815.94,231.1910,ok,
2026_07_21_gym,flight_101,23,799.29,206.1018,ok,
2026_07_21_gym,flight_101,24,782.64,194.2610,ok,
2026_07_21_gym,flight_101,25,765.99,189.9344,ok,
2026_07_21_gym,flight_101,26,749.33,174.6572,ok,
2026_07_21_gym,flight_101,27,732.68,130.8162,ok,
2026_07_21_gym,flight_101,28,716.03,120.6179,ok,
2026_07_21_gym,flight_101,29,699.38,114.6061,ok,
2026_07_21_gym,flight_101,30,682.73,108.5477,ok,
2026_07_21_gym,flight_101,31,666.07,109.4699,ok,
2026_07_21_gym,flight_101,32,649.42,114.0582,ok,
2026_07_21_gym,flight_101,33,632.77,121.5853,ok,
2026_07_21_gym,flight_101,34,616.12,133.4808,ok,
2026_07_21_gym,flight_101,35,599.47,184.4566,ok,
2026_07_21_gym,flight_101,36,582.81,164.3924,ok,
2026_07_21_gym,flight_101,37,566.16,149.3509,ok,
2026_07_21_gym,flight_101,38,549.51,153.8535,ok,
2026_07_21_gym,flight_101,39,532.86,152.5140,ok,
2026_07_21_gym,flight_101,40,516.21,142.9092,ok,
2026_07_21_gym,flight_101,41,499.56,132.6622,ok,
2026_07_21_gym,flight_101,42,482.90,128.3424,ok,
2026_07_21_gym,flight_101,43,466.25,124.8349,ok,
2026_07_21_gym,flight_101,44,449.60,124.2109,ok,
2026_07_21_gym,flight_101,45,432.95,113.2731,ok,
2026_07_21_gym,flight_101,46,416.30,110.7642,ok,
2026_07_21_gym,flight_101,47,399.64,110.0791,ok,
2026_07_21_gym,flight_101,48,382.99,108.4675,ok,
2026_07_21_gym,flight_101,49,366.34,93.6013,ok,
2026_07_21_gym,flight_101,50,349.69,90.6053,ok,
2026_07_21_gym,flight_101,51,333.04,86.5453,ok,
2026_07_21_gym,flight_101,52,316.38,73.4958,ok,
2026_07_21_gym,flight_101,53,299.73,68.3793,ok,
2026_07_21_gym,flight_101,54,283.08,68.3928,ok,
2026_07_21_gym,flight_101,55,266.43,70.6781,ok,
2026_07_21_gym,flight_101,56,249.78,90.3957,ok,
2026_07_21_gym,flight_101,57,233.13,76.0473,ok,
2026_07_21_gym,flight_101,58,216.47,74.4758,ok,
2026_07_21_gym,flight_101,59,199.82,75.5364,ok,
2026_07_21_gym,flight_101,60,183.17,68.3982,ok,
2026_07_21_gym,flight_101,61,166.52,61.5395,ok,
2026_07_21_gym,flight_101,62,149.87,59.6849,ok,
2026_07_21_gym,flight_101,63,133.22,60.7850,ok,
2026_07_21_gym,flight_101,64,116.56,62.2279,ok,
2026_07_21_gym,flight_101,65,99.91,61.1782,ok,
2026_07_21_gym,flight_101,66,83.26,45.9218,ok,
2026_07_21_gym,flight_101,67,66.61,39.1353,ok,
2026_07_21_gym,flight_101,68,49.95,34.5310,ok,
2026_07_21_gym,flight_101,69,33.30,37.7020,ok,
2026_07_21_gym,flight_101,70,16.65,36.4038,ok,
2026_07_21_gym,flight_102,3,1265.54,5097.8115,ok,
2026_07_21_gym,flight_102,4,1248.89,1039.3066,ok,
2026_07_21_gym,flight_102,5,1232.24,1237.0784,ok,
2026_07_21_gym,flight_102,6,1215.59,305.2017,ok,
2026_07_21_gym,flight_102,7,1198.94,170.7597,ok,
2026_07_21_gym,flight_102,8,1182.28,334.8103,ok,
2026_07_21_gym,flight_102,9,1165.63,258.4321,ok,
2026_07_21_gym,flight_102,10,1148.98,157.0254,ok,
2026_07_21_gym,flight_102,11,1132.33,144.3834,ok,
2026_07_21_gym,flight_102,12,1115.67,15.5720,ok,
2026_07_21_gym,flight_102,13,1099.03,16.9233,ok,
2026_07_21_gym,flight_102,14,1082.37,248.5695,ok,
2026_07_21_gym,flight_102,15,1065.72,137.0848,ok,
2026_07_21_gym,flight_102,16,1049.07,41.6155,ok,
2026_07_21_gym,flight_102,17,1032.42,102.3611,ok,
2026_07_21_gym,flight_102,18,1015.76,82.6168,ok,
2026_07_21_gym,flight_102,19,999.11,57.7263,ok,
2026_07_21_gym,flight_102,20,982.46,109.7269,ok,
2026_07_21_gym,flight_102,21,965.81,77.3018,ok,
2026_07_21_gym,flight_102,22,949.16,97.5358,ok,
2026_07_21_gym,flight_102,23,932.51,126.6421,ok,
2026_07_21_gym,flight_102,24,915.85,123.4886,ok,
2026_07_21_gym,flight_102,25,899.20,144.6150,ok,
2026_07_21_gym,flight_102,26,882.55,67.3844,ok,
2026_07_21_gym,flight_102,27,849.25,51.3986,ok,
2026_07_21_gym,flight_102,28,832.59,43.9008,ok,
2026_07_21_gym,flight_102,29,815.94,128.3673,ok,
2026_07_21_gym,flight_102,30,799.29,135.9969,ok,
2026_07_21_gym,flight_102,31,782.64,138.0434,ok,
2026_07_21_gym,flight_102,32,765.99,133.3717,ok,
2026_07_21_gym,flight_102,33,749.33,129.7771,ok,
2026_07_21_gym,flight_102,34,732.68,133.3967,ok,
2026_07_21_gym,flight_102,35,716.03,124.1899,ok,
2026_07_21_gym,flight_102,36,699.38,119.1317,ok,
2026_07_21_gym,flight_102,37,682.73,125.6564,ok,
2026_07_21_gym,flight_102,38,666.08,136.2880,ok,
2026_07_21_gym,flight_102,39,649.42,131.0155,ok,
2026_07_21_gym,flight_102,40,632.77,120.4426,ok,
2026_07_21_gym,flight_102,41,616.12,105.4877,ok,
2026_07_21_gym,flight_102,42,599.47,96.6456,ok,
2026_07_21_gym,flight_102,43,582.82,95.2524,ok,
2026_07_21_gym,flight_102,44,566.16,86.2511,ok,
2026_07_21_gym,flight_102,45,549.51,80.4068,ok,
2026_07_21_gym,flight_102,46,532.86,94.7506,ok,
2026_07_21_gym,flight_102,47,516.21,83.7047,ok,
2026_07_21_gym,flight_102,48,466.25,74.7706,ok,
2026_07_21_gym,flight_102,49,449.60,69.1609,ok,
2026_07_21_gym,flight_102,50,432.95,66.8007,ok,
2026_07_21_gym,flight_102,51,416.30,62.7361,ok,
2026_07_21_gym,flight_102,52,399.65,62.0282,ok,
2026_07_21_gym,flight_102,53,382.99,57.8997,ok,
2026_07_21_gym,flight_102,54,366.34,60.3817,ok,
2026_07_21_gym,flight_102,55,349.69,60.7716,ok,
2026_07_21_gym,flight_102,56,333.04,64.8718,ok,
2026_07_21_gym,flight_102,57,316.38,68.4504,ok,
2026_07_21_gym,flight_102,58,299.73,73.0495,ok,
2026_07_21_gym,flight_102,59,283.08,72.3334,ok,
2026_07_21_gym,flight_102,60,266.43,71.5476,ok,
2026_07_21_gym,flight_102,61,249.78,78.3192,ok,
2026_07_21_gym,flight_102,62,233.13,78.3528,ok,
2026_07_21_gym,flight_102,63,216.47,76.2245,ok,
2026_07_21_gym,flight_102,64,199.82,73.4203,ok,
2026_07_21_gym,flight_102,65,183.17,66.4872,ok,
2026_07_21_gym,flight_102,66,166.52,64.9856,ok,
2026_07_21_gym,flight_102,67,149.87,63.4054,ok,
2026_07_21_gym,flight_102,68,116.56,61.8871,ok,
2026_07_21_gym,flight_102,69,99.91,61.1195,ok,
2026_07_21_gym,flight_102,70,66.61,56.7055,ok,
2026_07_21_gym,flight_102,71,49.95,54.7507,ok,
2026_07_21_gym,flight_102,72,33.30,51.8844,ok,
2026_07_21_gym,flight_103,3,1215.59,4172.0418,ok,
2026_07_21_gym,flight_103,4,1198.94,2673.0308,ok,
2026_07_21_gym,flight_103,5,1182.29,2292.9381,ok,
2026_07_21_gym,flight_103,6,1165.63,3392.8080,ok,
2026_07_21_gym,flight_103,7,1148.98,2520.2897,ok,
2026_07_21_gym,flight_103,8,1115.68,1226.8973,ok,
2026_07_21_gym,flight_103,9,1099.03,1024.4238,ok,
2026_07_21_gym,flight_103,10,1082.38,857.2645,ok,
2026_07_21_gym,flight_103,11,1065.72,708.4815,ok,
2026_07_21_gym,flight_103,12,1049.07,339.6237,ok,
2026_07_21_gym,flight_103,13,1032.42,228.0713,ok,
2026_07_21_gym,flight_103,14,1015.77,249.2305,ok,
2026_07_21_gym,flight_103,15,999.12,218.1409,ok,
2026_07_21_gym,flight_103,16,982.47,304.1272,ok,
2026_07_21_gym,flight_103,17,965.81,306.5462,ok,
2026_07_21_gym,flight_103,18,949.16,207.1754,ok,
2026_07_21_gym,flight_103,19,932.51,276.3531,ok,
2026_07_21_gym,flight_103,20,915.86,265.5250,ok,
2026_07_21_gym,flight_103,21,899.20,210.9047,ok,
2026_07_21_gym,flight_103,22,882.55,453.5887,ok,
2026_07_21_gym,flight_103,23,865.90,393.6030,ok,
2026_07_21_gym,flight_103,24,849.25,304.5927,ok,
2026_07_21_gym,flight_103,25,832.60,293.0512,ok,
2026_07_21_gym,flight_103,26,815.95,236.3921,ok,
2026_07_21_gym,flight_103,27,799.29,204.7214,ok,
2026_07_21_gym,flight_103,28,782.64,182.8712,ok,
2026_07_21_gym,flight_103,29,765.99,164.5255,ok,
2026_07_21_gym,flight_103,30,749.34,142.6573,ok,
2026_07_21_gym,flight_103,31,732.69,120.2953,ok,
2026_07_21_gym,flight_103,32,716.03,114.0660,ok,
2026_07_21_gym,flight_103,33,699.38,109.6061,ok,
2026_07_21_gym,flight_103,34,682.73,101.8647,ok,
2026_07_21_gym,flight_103,35,666.08,100.5716,ok,
2026_07_21_gym,flight_103,36,649.43,123.7997,ok,
2026_07_21_gym,flight_103,37,632.78,128.3230,ok,
2026_07_21_gym,flight_103,38,616.12,79.2940,ok,
2026_07_21_gym,flight_103,39,582.82,84.3802,ok,
2026_07_21_gym,flight_103,40,566.17,83.9446,ok,
2026_07_21_gym,flight_103,41,549.51,91.9110,ok,
2026_07_21_gym,flight_103,42,532.86,101.8655,ok,
